"SessionID","Configuration Name","Observer","DeviceID","Session Start Time","Session End Time","DateTime","Date","Time","Year","Month","Hour","Project Animals","Duration","Grid Size","Image Size","Notes","Channel Type","Focal Name","Frame Number","Interval Channel 1 Name","Interval Channel 1 Value","Interval Channel 2 Name","Interval Channel 2 Value","Interval Channel 3 Name","Interval Channel 3 Value","Interval Channel 3 Social Modifier","Interval Channel 4 Name","Interval Channel 4 Value","Interval Channel 5 Name","Interval Channel 5 Value","Interval Channel 6 Name","Interval Channel 6 Value","Interval Channel 7 Name","Interval Channel 7 Value","Interval Channel 8 Name","Interval Channel 8 Value","Interval Channel 9 Name","Interval Channel 9 Value","Interval Channel 10 Name","Interval Channel 10 Value"
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:08:08","2019-08-10","12:08:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","8","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:08:08","2019-08-10","12:08:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","8","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:09:08","2019-08-10","12:09:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","9","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:09:08","2019-08-10","12:09:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","9","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:10:08","2019-08-10","12:10:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","10","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:10:08","2019-08-10","12:10:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","10","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:11:08","2019-08-10","12:11:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","11","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:11:08","2019-08-10","12:11:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","11","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:12:08","2019-08-10","12:12:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","12","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:12:08","2019-08-10","12:12:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","12","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:13:08","2019-08-10","12:13:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","13","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:13:08","2019-08-10","12:13:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:14:08","2019-08-10","12:14:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","14","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:14:08","2019-08-10","12:14:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","14","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:15:08","2019-08-10","12:15:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","15","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1199","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-10 12:00:08","2019-08-10 12:15:08","2019-08-10 12:15:08","2019-08-10","12:15:08","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","15","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:46:00","2019-08-17","11:46:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","1","","","","","","","","","","Maintenance","Body Fluffing","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:46:00","2019-08-17","11:46:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:47:00","2019-08-17","11:47:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","2","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:47:00","2019-08-17","11:47:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","2","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:48:00","2019-08-17","11:48:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:48:00","2019-08-17","11:48:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:49:00","2019-08-17","11:49:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:49:00","2019-08-17","11:49:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:50:00","2019-08-17","11:50:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","5","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:50:00","2019-08-17","11:50:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","5","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:51:00","2019-08-17","11:51:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","6","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:51:00","2019-08-17","11:51:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","6","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:52:00","2019-08-17","11:52:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:52:00","2019-08-17","11:52:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","7","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:53:00","2019-08-17","11:53:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","8","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:53:00","2019-08-17","11:53:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","8","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:54:00","2019-08-17","11:54:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:54:00","2019-08-17","11:54:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","9","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:55:00","2019-08-17","11:55:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:55:00","2019-08-17","11:55:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","10","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:56:00","2019-08-17","11:56:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","11","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:56:00","2019-08-17","11:56:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","11","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:57:00","2019-08-17","11:57:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","12","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:57:00","2019-08-17","11:57:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","12","","","","","","","","","","Maintenance","Preening","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:58:00","2019-08-17","11:58:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:58:00","2019-08-17","11:58:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:59:00","2019-08-17","11:59:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Leia","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 11:59:00","2019-08-17","11:59:00","2019","8","11","Luke,Leia","15.00","","600x600","","Interval","Luke","14","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 12:00:00","2019-08-17","12:00:00","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Leia","15","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1221","Guineafowl","Jeannette Schwab","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-17 11:45:00","2019-08-17 12:00:00","2019-08-17 12:00:00","2019-08-17","12:00:00","2019","8","12","Luke,Leia","15.00","","600x600","","Interval","Luke","15","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:51:43","2019-08-18","09:51:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","1","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:51:43","2019-08-18","09:51:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","1","","","Locomotion","Run","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:52:43","2019-08-18","09:52:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:52:43","2019-08-18","09:52:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","2","","","Locomotion","Flying","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:53:43","2019-08-18","09:53:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:53:43","2019-08-18","09:53:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:54:43","2019-08-18","09:54:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:54:43","2019-08-18","09:54:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","4","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:55:43","2019-08-18","09:55:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","5","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:55:43","2019-08-18","09:55:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","5","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:56:43","2019-08-18","09:56:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","6","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:56:43","2019-08-18","09:56:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","6","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:57:43","2019-08-18","09:57:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","7","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:57:43","2019-08-18","09:57:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","7","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:58:43","2019-08-18","09:58:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","8","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:58:43","2019-08-18","09:58:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","8","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:59:43","2019-08-18","09:59:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","9","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 09:59:43","2019-08-18","09:59:43","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","9","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:00:43","2019-08-18","10:00:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Leia","10","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:00:43","2019-08-18","10:00:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Luke","10","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:01:43","2019-08-18","10:01:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Leia","11","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:01:43","2019-08-18","10:01:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Luke","11","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:02:43","2019-08-18","10:02:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Leia","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:02:43","2019-08-18","10:02:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Luke","12","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:03:43","2019-08-18","10:03:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Leia","13","Inactive","Resting","","","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:03:43","2019-08-18","10:03:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Luke","13","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:04:43","2019-08-18","10:04:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Leia","14","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:04:43","2019-08-18","10:04:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Luke","14","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1227","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-18 09:50:43","2019-08-18 10:05:43","2019-08-18 10:05:43","2019-08-18","10:05:43","2019","8","10","Luke,Leia","15.00","","600x600","","Interval","Luke","15","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:47:31","2019-08-19","09:47:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","1","","","","","","","","","","","","Exploratory & Feeding","Consumption","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:47:31","2019-08-19","09:47:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","1","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:48:31","2019-08-19","09:48:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:48:31","2019-08-19","09:48:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","2","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:49:31","2019-08-19","09:49:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:49:31","2019-08-19","09:49:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","3","","","Locomotion","Walking","","","","","","","","","","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:50:31","2019-08-19","09:50:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Leia","4","","","","","","","","","","","","Exploratory & Feeding","Foraging","","","","","","","",""
"1229","Guineafowl","Meiyer Torrisi","664aada0-4976-408a-a13f-3f2629c3b099","2019-08-19 09:46:31","2019-08-19 10:01:31","2019-08-19 09:50:31","2019-08-19","09:50:31","2019","8","9","Luke,Leia","15.00","","600x600","","Interval","Luke","4","Inactive","Alert","","","","","","","","","","","","","","","","","","",""
